datetime,rank_1_20_mean,rank_1_20_n,rank_21_50_mean,rank_21_50_n,rank_51_100_mean,rank_51_100_n
2021-04-16,-0.020619342103600502,20,-0.009616515599191189,30,-0.009847926907241344,50
2021-04-19,0.013071584515273571,20,0.01889191009104252,30,0.014058791100978851,50
2021-04-20,-0.007657378911972046,20,-0.01196291483938694,30,-0.0062997653149068356,50
2021-04-21,0.01430478971451521,20,0.006078108213841915,30,0.009187337942421436,50
2021-04-22,0.006367406342178583,20,0.003782775020226836,30,0.004191942047327757,50
2021-04-23,-0.0010859727626666427,20,0.0014196733245626092,30,0.003326667472720146,50
2021-04-26,-0.004000136163085699,20,0.0021674195304512978,30,0.0026699197478592396,50
2021-04-27,0.0009345948928967118,20,0.0005993743543513119,30,0.0061214398592710495,50
2021-04-28,-0.01291017234325409,20,-0.011830423027276993,30,-0.006095604971051216,50
2021-04-29,0.011139067821204662,20,0.007502194028347731,30,0.008562742732465267,50
2021-04-30,-0.01096315123140812,20,-0.002507456112653017,30,-0.002241801004856825,50
2021-05-03,0.013288235291838646,20,0.007581756450235844,30,0.005023558158427477,50
2021-05-04,-0.0020629495847970247,20,0.00952071137726307,30,0.002556103514507413,50
2021-05-05,0.008978158235549927,20,0.004840220790356398,30,0.008939210325479507,50
2021-05-06,-0.010877108201384544,20,-0.003345058299601078,30,-0.001655050553381443,50
2021-05-07,-0.011473804712295532,20,-0.0033996959682554007,30,-0.00961990375071764,50
2021-05-10,-0.025987714529037476,20,-0.02204122021794319,30,-0.024045638740062714,50
2021-05-11,0.012914815917611122,20,0.012905159033834934,30,0.013148095458745956,50
2021-05-12,0.02505158819258213,20,0.021257692947983742,30,0.012853452935814857,50
2021-05-13,0.001038739108480513,20,-0.0035953044425696135,30,-0.0029700160957872868,50
2021-05-14,-0.00951263029128313,20,-0.006409130524843931,30,-0.006252916995435953,50
2021-05-17,-0.010835612192749977,20,-0.005209282971918583,30,-0.0040708864107728004,50
2021-05-18,0.008255938068032265,20,0.002103533362969756,30,0.013194030150771141,50
2021-05-19,-0.0003722816763911396,20,-0.0007049659616313875,30,0.0017496263608336449,50
2021-05-20,0.010485473088920116,20,0.010804206132888794,30,0.003933791071176529,50
2021-05-21,-0.0038056285120546818,20,-0.0013524810783565044,30,-0.004647250287234783,50
2021-05-24,0.0038614808581769466,20,0.006138052325695753,30,0.003275736467912793,50
2021-05-25,0.007784086279571056,20,0.0071350098587572575,30,0.005708202254027128,50
2021-05-26,0.0006518721347674727,20,-0.0008414089679718018,30,-0.0032777893356978893,50
2021-05-27,0.012669983319938183,20,0.002893978264182806,30,0.0016209649620577693,50
2021-05-28,0.0027465939056128263,20,-0.004915724042803049,30,0.0016715956153348088,50
2021-06-01,0.0018217324977740645,20,-0.0004925151588395238,30,-0.0028462279587984085,50
2021-06-02,0.0023026405833661556,20,0.004177351947873831,30,0.004142033867537975,50
2021-06-03,-0.0005228429799899459,20,-0.00427516084164381,30,-0.0037060356698930264,50
2021-06-04,0.004675126168876886,20,0.004337795544415712,30,0.00011129260383313522,50
2021-06-07,-0.0016567676793783903,20,-0.006306902505457401,30,-0.0040883030742406845,50
2021-06-08,-0.003273639129474759,20,0.0046840268187224865,30,0.001518678618595004,50
2021-06-09,0.001659837318584323,20,0.0030745447147637606,30,0.005378128495067358,50
2021-06-10,-0.011728405952453613,20,-0.010338341817259789,30,-0.0011093199718743563,50
2021-06-11,0.0020905793644487858,20,0.0007901807548478246,30,0.00032681465381756425,50
2021-06-14,-0.005864935927093029,20,-0.004797009751200676,30,-0.007077046670019627,50
2021-06-15,-0.013133746571838856,20,-0.010345015674829483,30,-0.011125724762678146,50
2021-06-16,-0.023650621995329857,20,-0.02072172425687313,30,-0.013966772705316544,50
2021-06-17,0.023187924176454544,20,0.02134806476533413,30,0.022611252963542938,50
2021-06-18,0.0012544840574264526,20,0.0029381057247519493,30,0.0019118667114526033,50
2021-06-21,0.002831018064171076,20,0.0014005998382344842,30,-0.0027092278469353914,50
2021-06-22,0.006758347153663635,20,0.0063989064656198025,30,0.008149279281497002,50
2021-06-23,0.0068863509222865105,20,0.008051512762904167,30,0.006652882322669029,50
2021-06-24,0.0007231712224893272,20,-0.005486142821609974,30,-0.006641083862632513,50
2021-06-25,-0.002172488020732999,20,-0.004142004065215588,30,0.000606981513556093,50
2021-06-28,0.0015961856115609407,20,0.0031588554847985506,30,0.0015545010101050138,50
2021-06-29,0.013469839468598366,20,0.009042403660714626,30,0.008831479586660862,50
2021-06-30,-0.0011421352392062545,20,0.000379282224457711,30,0.0014097035164013505,50
2021-07-01,-0.010627132840454578,20,-0.005732689518481493,30,-0.006251695100218058,50
2021-07-02,-0.0028753788210451603,20,-0.0008199691656045616,30,0.0010444974759593606,50
2021-07-06,-0.014430016279220581,20,-0.013670947402715683,30,-0.009395954199135303,50
2021-07-07,0.02150442637503147,20,0.016614742577075958,30,0.01828315667808056,50
2021-07-08,0.002008795738220215,20,0.004618917126208544,30,-0.0008854269981384277,50
2021-07-09,-0.006255248095840216,20,-0.015227461233735085,30,-0.008994252420961857,50
2021-07-12,-0.003305086400359869,20,-0.000355023134034127,30,-0.0005864262348040938,50
2021-07-13,-0.0005667746299877763,20,0.0006583730573765934,30,-0.004890412092208862,50
2021-07-14,-0.01431682426482439,20,-0.01850051060318947,30,-0.0012365806614980102,50
2021-07-15,-0.017618563026189804,20,-0.02062756009399891,30,-0.016441425308585167,50
2021-07-16,0.03631201386451721,20,0.021429231390357018,30,0.013624386861920357,50
2021-07-19,0.032147787511348724,20,0.023491496220231056,30,0.004931616596877575,50
2021-07-20,-0.009673175401985645,20,-0.010064522735774517,30,-0.0005020475364290178,50
2021-07-21,0.0074601322412490845,20,0.009447324089705944,30,0.0024585307110100985,50
2021-07-22,0.003977760672569275,20,0.00895912479609251,30,0.010460090823471546,50
2021-07-23,-0.0044053345918655396,20,-0.011294408701360226,30,-0.0031516505405306816,50
2021-07-26,-0.0002977728727273643,20,0.0002739350020419806,30,0.000273959623882547,50
2021-07-27,0.0055307955481112,20,0.010655049234628677,30,0.0063215019181370735,50
2021-07-28,-0.0024363428819924593,20,-0.004269772674888372,30,-0.004688541870564222,50
2021-07-29,0.0006815046072006226,20,-0.004729940555989742,30,-0.00010326862684451044,50
2021-07-30,0.008752030320465565,20,0.0067284065298736095,30,0.0028264308348298073,50
2021-08-02,-0.011818131431937218,20,-0.0142790162935853,30,-0.014354180544614792,50
2021-08-03,0.012778261676430702,20,0.005259336903691292,30,0.00544529315084219,50
2021-08-04,0.006618872284889221,20,0.010495291091501713,30,0.006800413131713867,50
2021-08-05,-0.006036055274307728,20,-0.0033167859073728323,30,-0.002294217236340046,50
2021-08-06,0.014454687014222145,20,0.0068829418160021305,30,0.004690212197601795,50
2021-08-09,0.010082903318107128,20,0.011172276921570301,30,0.00638945959508419,50
2021-08-10,-0.00204697553999722,20,-0.00389664969407022,30,-0.0017694676062092185,50
2021-08-11,-0.005826115608215332,20,0.000523386406712234,30,0.002124084159731865,50
2021-08-12,0.0004774540720973164,20,-0.0019917269237339497,30,0.0018683064263314009,50
2021-08-13,-0.0020625859033316374,20,-0.011366723105311394,30,-0.005399507470428944,50
2021-08-16,-0.0077762543223798275,20,-0.008020560257136822,30,-0.007985999807715416,50
2021-08-17,-0.02020074427127838,20,-0.008968842215836048,30,0.003073435975238681,50
2021-08-18,0.004279777407646179,20,0.007306641433387995,30,0.006203263998031616,50
2021-08-19,0.009975379332900047,20,0.003673690604045987,30,0.00840088352560997,50
2021-08-20,0.012212321162223816,20,0.0034226516727358103,30,9.089589002542198e-05,50
2021-08-23,0.009707790799438953,20,0.0046066222712397575,30,0.0029200376011431217,50
2021-08-24,-0.00547123234719038,20,-0.005415592808276415,30,-0.006613763514906168,50
2021-08-25,0.01356230117380619,20,0.006911599542945623,30,0.007865063846111298,50
2021-08-26,0.00041411520214751363,20,-0.015286763198673725,30,8.886575960787013e-05,50
2021-08-27,6.830393976997584e-05,20,0.00017783245129976422,30,0.0022796583361923695,50
2021-08-30,-0.007321089506149292,20,-0.007770047523081303,30,0.0008594465325586498,50
2021-08-31,0.00924499612301588,20,0.007095495704561472,30,0.004727936815470457,50
2021-09-01,-0.0031363696325570345,20,-0.005715318489819765,30,-0.004311242140829563,50
2021-09-02,-0.008990934118628502,20,-0.009213123470544815,30,-0.007214970421046019,50
2021-09-03,-0.000536265957634896,20,-0.003011890221387148,30,-0.00016604662232566625,50
2021-09-07,-0.003629168961197138,20,-0.002350099850445986,30,-0.0038492404855787754,50
2021-09-08,-0.011775171384215355,20,-0.0024394551292061806,30,-0.009578436613082886,50
2021-09-09,0.006505557801574469,20,0.0008518060203641653,30,0.008905377238988876,50
2021-09-10,-0.011214646510779858,20,-0.008255223743617535,30,-0.00792938843369484,50
2021-09-13,0.014980420470237732,20,0.004350477363914251,30,0.0064444635063409805,50
2021-09-14,-0.001706173992715776,20,-0.0021197875030338764,30,-0.0025994705501943827,50
2021-09-15,-0.009032243862748146,20,-0.008799437433481216,30,-0.009748125448822975,50
2021-09-16,-0.015491488389670849,20,-0.02213652804493904,30,-0.013335887342691422,50
2021-09-17,-0.0003943621995858848,20,-0.004918547347187996,30,-0.00500037195160985,50
2021-09-20,0.016686121001839638,20,0.016550786793231964,30,0.011257645674049854,50
2021-09-21,0.026879210025072098,20,0.014609497971832752,30,0.010235927067697048,50
2021-09-22,0.004964587278664112,20,-0.0005591412191279233,30,0.002343878848478198,50
2021-09-23,0.007870519533753395,20,-0.004348562099039555,30,-0.002196146175265312,50
2021-09-24,-0.0189177505671978,20,-0.01615110971033573,30,-0.013946802355349064,50
2021-09-27,0.00037695467472076416,20,-0.0016561707016080618,30,0.004263949580490589,50
2021-09-28,-0.006548705510795116,20,-0.01886788196861744,30,-0.019217446446418762,50
2021-09-29,0.01811807230114937,20,0.013648287393152714,30,0.015639562159776688,50
2021-09-30,-0.009358626790344715,20,-0.00928702112287283,30,-0.0038628517650067806,50
2021-10-01,0.011564728803932667,20,0.0048039136454463005,30,0.005752624478191137,50
2021-10-04,-0.0049076201394200325,20,0.0027918159030377865,30,0.00241625658236444,50
2021-10-05,0.008511376567184925,20,0.013905076310038567,30,0.008273744955658913,50
2021-10-06,-0.00038907528505660594,20,-0.0003989915130659938,30,-0.007724746596068144,50
2021-10-07,-0.006302091293036938,20,-0.005920137744396925,30,-0.006111558526754379,50
2021-10-08,0.007270306348800659,20,-0.0009287079446949065,30,-0.004943059757351875,50
2021-10-11,-0.0013119966024532914,20,0.0015847643371671438,30,0.0026427889242768288,50
2021-10-12,0.01487046480178833,20,0.017526736482977867,30,0.014743511565029621,50
2021-10-13,0.0019351840019226074,20,0.0023532032500952482,30,0.0026681171730160713,50
2021-10-14,0.0006760537507943809,20,-0.0037823240272700787,30,0.00012157559103798121,50
2021-10-15,0.0036430389154702425,20,0.0063975355587899685,30,0.006055779289454222,50
2021-10-18,0.011366826482117176,20,0.00660355668514967,30,0.008391858078539371,50
2021-10-19,0.005967372562736273,20,0.001753773307427764,30,0.0024805176071822643,50
2021-10-20,-0.0018025010358542204,20,0.0025140424259006977,30,0.0017054748022928834,50
2021-10-21,0.007862186059355736,20,-0.00041121046524494886,30,-0.0005148208001628518,50
2021-10-22,-0.01045786403119564,20,-0.00019175013585481793,30,0.0007223415304906666,50
2021-10-25,-0.0032335370779037476,20,-0.013737578876316547,30,-0.015412189066410065,50
2021-10-26,0.013977360911667347,20,0.011613807640969753,30,0.006064392160624266,50
2021-10-27,-0.003190964460372925,20,-0.0014028410660102963,30,-0.007282999809831381,50
2021-10-28,0.01905236206948757,20,0.010609163902699947,30,0.008042855188250542,50
2021-10-29,0.0075159817934036255,20,0.008271336555480957,30,-0.002118209609761834,50
2021-11-01,0.008136674761772156,20,0.010531083680689335,30,0.008018306456506252,50
2021-11-02,-0.004857042338699102,20,-0.010373220779001713,30,-0.004383505787700415,50
2021-11-03,0.007075196597725153,20,0.01502588763833046,30,0.005491054151207209,50
2021-11-04,-0.005848398897796869,20,0.001038805698044598,30,0.003150446340441704,50
2021-11-05,-0.0042184083722531796,20,-0.00016485850210301578,30,-0.0014513230416923761,50
2021-11-08,-0.007686403580009937,20,-0.001892821048386395,30,-0.0013017344754189253,50
2021-11-09,0.01471293531358242,20,-0.005421479698270559,30,0.00019078374316450208,50
2021-11-10,-0.0004222750721964985,20,0.00577895063906908,30,0.006960948929190636,50
2021-11-11,-0.0022436499129980803,20,-0.0008970320341177285,30,0.0009188210824504495,50
2021-11-12,-0.0004863053618464619,20,-0.0009711663005873561,30,0.002389669418334961,50
2021-11-15,-0.00013924241648055613,20,-0.004925916437059641,30,-0.006992016918957233,50
2021-11-16,0.000982731580734253,20,-0.0016368270153179765,30,-0.003657587803900242,50
2021-11-17,-0.004675385542213917,20,-0.006491303443908691,30,-0.004756485112011433,50
2021-11-18,0.0017182081937789917,20,0.006086140871047974,30,0.0010896909516304731,50
2021-11-19,0.001345646334812045,20,0.008960099890828133,30,0.0068517387844622135,50
2021-11-22,-0.011787137016654015,20,0.004373183008283377,30,-0.0011192059610038996,50
2021-11-23,-0.026348179206252098,20,-0.03157420456409454,30,-0.022760484367609024,50
2021-11-24,0.013706997036933899,20,0.009623853489756584,30,0.004535629879683256,50
2021-11-26,-0.020175015553832054,20,-0.022972898557782173,30,-0.02765028551220894,50
2021-11-29,-0.018108442425727844,20,-0.01421396341174841,30,-0.010210584849119186,50
2021-11-30,0.020984256640076637,20,0.02202511765062809,30,0.021536460146307945,50
2021-12-01,-0.015546387061476707,20,-0.0065393405966460705,30,-0.0016951286233961582,50
2021-12-02,0.00023199617862701416,20,0.009429500438272953,30,0.013507969677448273,50
2021-12-03,0.02569040097296238,20,0.013986293226480484,30,0.01410320308059454,50
2021-12-06,0.0003846019390039146,20,0.0014039218658581376,30,0.0011874366318807006,50
2021-12-07,-0.01546267606317997,20,-0.007694864179939032,30,-0.007338343653827906,50
2021-12-08,0.010097140446305275,20,0.008020427078008652,30,0.007638264913111925,50
2021-12-09,-0.005210178904235363,20,-0.012010930106043816,30,-0.006067764945328236,50
2021-12-10,-0.005747073795646429,20,-0.002412263536825776,30,-0.006319735199213028,50
2021-12-13,0.01283042412251234,20,0.018404414877295494,30,0.009940757416188717,50
2021-12-14,-0.001942926668561995,20,-0.006312952376902103,30,3.796815917667118e-06,50
2021-12-15,-0.004975059535354376,20,-0.012368446215987206,30,-0.011581075377762318,50
2021-12-16,-0.01949351094663143,20,-0.012696751393377781,30,-0.015838025137782097,50
2021-12-17,0.01655241847038269,20,0.01795010082423687,30,0.019588427618145943,50
2021-12-20,3.093779014307074e-05,20,0.008326763287186623,30,0.00619614589959383,50
2021-12-21,0.004193129949271679,20,0.008044351823627949,30,0.006418366450816393,50
2021-12-22,0.010688280686736107,20,0.01485596876591444,30,0.0137072978541255,50
2021-12-23,0.0007824987405911088,20,0.0032272140961140394,30,0.0014790856512263417,50
2021-12-27,0.0016978830099105835,20,0.004312251228839159,30,0.004129166714847088,50
2021-12-28,-0.009626942686736584,20,-0.00027680397033691406,30,-0.0003619158233050257,50
2021-12-29,-0.0004714787064585835,20,-0.003856100607663393,30,3.692627069540322e-05,50
2021-12-30,0.010495876893401146,20,0.004319375846534967,30,-0.007001626305282116,50
2021-12-31,0.003839391516521573,20,0.013618663884699345,30,0.012987260706722736,50
2022-01-03,-0.01222759485244751,20,-0.015192943625152111,30,-0.009268032386898994,50
2022-01-04,0.015844086185097694,20,0.005270653869956732,30,-0.0017621719744056463,50
2022-01-05,-0.013975640758872032,20,-0.0024541437160223722,30,-0.0006844079471193254,50
2022-01-06,-0.005285665392875671,20,-0.008977444842457771,30,-0.004854180850088596,50
2022-01-07,0.0049607036635279655,20,0.011497906409204006,30,0.004109782166779041,50
2022-01-10,-0.0022353678941726685,20,-0.001100901747122407,30,0.001751699484884739,50
2022-01-11,-0.01883469521999359,20,-0.007471245713531971,30,0.0016173672629520297,50
2022-01-12,-0.0038383067585527897,20,-0.006352678872644901,30,-0.00467589870095253,50
2022-01-13,-0.02620539627969265,20,-0.0207505039870739,30,-0.015884313732385635,50
2022-01-14,-0.008349600248038769,20,-0.0028245309367775917,30,-0.005506764631718397,50
2022-01-18,-0.012664931826293468,20,-0.014417334459722042,30,-0.00900766160339117,50
2022-01-19,-0.024320367723703384,20,-0.018469929695129395,30,-0.008747119456529617,50
2022-01-20,0.009692314080893993,20,0.009775666519999504,30,0.011159364134073257,50
2022-01-21,0.00136413867585361,20,0.002042231848463416,30,-0.014857910573482513,50
2022-01-24,0.00010501444194233045,20,-0.00549407210201025,30,-0.0055526685900986195,50
2022-01-25,-0.01648719608783722,20,-0.005138312000781298,30,-0.006203626282513142,50
2022-01-26,0.016592200845479965,20,0.0128693962469697,30,0.01042828056961298,50
2022-01-27,0.024382298812270164,20,0.01896204799413681,30,0.009523068554699421,50
2022-01-28,0.008567946963012218,20,0.0017396549228578806,30,0.010430016554892063,50
2022-01-31,0.00944636482745409,20,0.00703541049733758,30,0.004703012760728598,50
2022-02-01,-0.013370695523917675,20,-0.01289158221334219,30,-0.007146230898797512,50
2022-02-02,0.006409624125808477,20,0.007948609068989754,30,-0.0018708324059844017,50
2022-02-03,-0.004453507252037525,20,-0.0024756412021815777,30,0.0011359334457665682,50
2022-02-04,0.014918342232704163,20,0.004905827809125185,30,0.008678355254232883,50
2022-02-07,0.026576891541481018,20,0.012317427434027195,30,0.02327544428408146,50
2022-02-08,-0.013235524296760559,20,-0.0170968659222126,30,-0.01997467875480652,50
2022-02-09,-0.008951383642852306,20,-0.004934088326990604,30,-0.010967268608510494,50
2022-02-10,-0.009155159816145897,20,-0.008859683759510517,30,-0.0058298539370298386,50
2022-02-11,0.006961899809539318,20,0.02081810124218464,30,0.01993885263800621,50
2022-02-14,0.003480279352515936,20,0.007412006612867117,30,0.002928389236330986,50
2022-02-15,-0.019106004387140274,20,-0.019243529066443443,30,-0.008047308772802353,50
2022-02-16,-0.0069162724539637566,20,-0.004249282646924257,30,-0.0014654314145445824,50
2022-02-17,-0.007531869225203991,20,-0.013515947386622429,30,-0.011965003795921803,50
2022-02-18,-0.015861067920923233,20,-0.016110356897115707,30,-0.016710445284843445,50
2022-02-22,0.022670770063996315,20,0.01273420825600624,30,0.006713509559631348,50
2022-02-23,0.03372025489807129,20,0.030707325786352158,30,0.02667161636054516,50
2022-02-24,0.005041173193603754,20,-0.01888084039092064,30,0.004778383765369654,50
2022-02-25,-0.037282947450876236,20,-0.013214544393122196,30,-0.01796766370534897,50
2022-02-28,0.018757954239845276,20,0.023026756942272186,30,0.024361561983823776,50
2022-03-01,-0.014923075214028358,20,0.005451794248074293,30,-0.0009977042209357023,50
2022-03-02,-0.017851194366812706,20,-0.006310043856501579,30,-0.009018676355481148,50
2022-03-03,-0.02551966905593872,20,-0.042204320430755615,30,-0.02873500995337963,50
2022-03-04,0.008415063843131065,20,-0.001735299825668335,30,0.005252394825220108,50
2022-03-07,0.0460340715944767,20,0.04213802143931389,30,0.02699357457458973,50
2022-03-08,-0.003034651279449463,20,-0.005842946004122496,30,-0.0006310176686383784,50
2022-03-09,-0.011062199249863625,20,-0.008453826420009136,30,-0.007984367199242115,50
2022-03-10,-0.01052922010421753,20,-0.005908523220568895,30,-0.006549887824803591,50
2022-03-11,0.012494469061493874,20,0.02639852836728096,30,0.01684870570898056,50
2022-03-14,0.036504507064819336,20,0.022113315761089325,30,0.032037124037742615,50
2022-03-15,0.010730832815170288,20,0.011547285132110119,30,0.008668907918035984,50
2022-03-16,0.014456575736403465,20,0.010577221401035786,30,0.0031037188600748777,50
2022-03-17,0.01625976525247097,20,-0.0020774502772837877,30,-0.0018664252711459994,50
2022-03-18,0.01742558553814888,20,0.011022394523024559,30,0.005277298856526613,50
2022-03-21,-0.010840597562491894,20,-0.013060878030955791,30,-0.0206996388733387,50
2022-03-22,0.011641547083854675,20,0.008465566672384739,30,0.01174582913517952,50
2022-03-23,0.005307880230247974,20,0.004364891909062862,30,0.008362822234630585,50
2022-03-24,-0.0019442557822912931,20,-0.0017073869239538908,30,-0.0005226850626058877,50
2022-03-25,0.019417649134993553,20,0.01767074689269066,30,0.013436106033623219,50
2022-03-28,-0.007464381866157055,20,-0.005142452195286751,30,-0.005060879047960043,50
2022-03-29,-0.015080186538398266,20,-0.014078794047236443,30,-0.01493045687675476,50
2022-03-30,0.0014657408464699984,20,0.0025711418129503727,30,0.00016792892711237073,50
2022-03-31,0.019034141674637794,20,0.006449210457503796,30,0.0014420711668208241,50
2022-04-01,-0.024506250396370888,20,-0.01566885970532894,30,-0.003918036352843046,50
2022-04-04,-0.011038387194275856,20,-0.0022133211605250835,30,-0.00600051274523139,50
2022-04-05,-0.005412584636360407,20,0.0029568891040980816,30,0.006189428735524416,50
2022-04-06,-0.011014213785529137,20,0.0006366034504026175,30,0.009779705666005611,50
2022-04-07,-0.008348983712494373,20,-0.012784433551132679,30,-0.004720686469227076,50
2022-04-08,-0.0061708539724349976,20,-0.0005280732875689864,30,-0.0012937868013978004,50
2022-04-11,0.008375781588256359,20,0.013325140811502934,30,0.011704452335834503,50
2022-04-12,-0.0021049529314041138,20,-0.013683299534022808,30,-0.00218006013892591,50
2022-04-13,-0.00783791858702898,20,0.0030797321815043688,30,-0.0013183403061702847,50
2022-04-14,0.0192781500518322,20,0.020327318459749222,30,0.02128339372575283,50
2022-04-18,0.010481429286301136,20,0.005895171780139208,30,0.005088993348181248,50
2022-04-19,-0.01307072676718235,20,-0.021507464349269867,30,-0.016205666586756706,50
2022-04-20,-0.03528737276792526,20,-0.025955937802791595,30,-0.02348862588405609,50
2022-04-21,0.019952375441789627,20,0.0005135039682500064,30,-0.0002394390176050365,50
2022-04-22,-0.03648974001407623,20,-0.033960264176130295,30,-0.02413686364889145,50
2022-04-25,0.0001463085354771465,20,0.0045334952883422375,30,0.002425246173515916,50
2022-04-26,0.0326608344912529,20,0.0246282946318388,30,0.019026191905140877,50
2022-04-27,-0.030695632100105286,20,-0.027990827336907387,30,-0.03415517881512642,50
2022-04-28,0.0014253526460379362,20,-0.0038376590237021446,30,-0.0034514653962105513,50
2022-04-29,0.0066781314089894295,20,0.007165205664932728,30,0.008954997174441814,50
2022-05-02,0.027357587590813637,20,0.025577004998922348,30,0.031868088990449905,50
2022-05-03,-0.022381022572517395,20,-0.02385720983147621,30,-0.03227471932768822,50
2022-05-04,-0.007707360200583935,20,-0.0034555394668132067,30,-0.00792305450886488,50
2022-05-05,-0.028117593377828598,20,-0.033974263817071915,30,-0.028922129422426224,50
2022-05-06,0.001234272145666182,20,0.0040548802353441715,30,-0.0050022173672914505,50
2022-05-09,-0.025413572788238525,20,-0.01688957028090954,30,-0.013699466362595558,50
2022-05-10,0.02494017407298088,20,-6.357629899866879e-05,30,6.068944912840379e-06,50
2022-05-11,0.04397233575582504,20,0.036829788237810135,30,0.028289591893553734,50
2022-05-12,-0.01440934557467699,20,0.0033612230326980352,30,-0.00028172374004498124,50
2022-05-13,0.0227813683450222,20,0.018551770597696304,30,0.021573923528194427,50
2022-05-16,-0.03379969671368599,20,-0.03990115970373154,30,-0.037568774074316025,50
2022-05-17,-0.004500752780586481,20,-0.001776876044459641,30,-0.004045524634420872,50
2022-05-18,0.008931499905884266,20,0.0037051658146083355,30,0.0009390449267812073,50
2022-05-19,0.012960809282958508,20,0.012493622489273548,30,0.015252629294991493,50
2022-05-20,-0.023771608248353004,20,-0.006074829958379269,30,-0.004474129527807236,50
2022-05-23,0.02112334594130516,20,0.014775333926081657,30,0.008078905753791332,50
2022-05-24,0.05115564540028572,20,0.032764412462711334,30,0.021283525973558426,50
2022-05-25,0.023433495312929153,20,0.024982620030641556,30,0.025516945868730545,50
2022-05-26,-0.012520894408226013,20,-0.002722410252317786,30,-0.010378028266131878,50
2022-05-27,-0.013994398526847363,20,-0.009262293577194214,30,-0.011403756216168404,50
2022-05-31,0.0256094578653574,20,0.017309745773673058,30,0.018218856304883957,50
2022-06-01,-0.008463096804916859,20,-0.011325541883707047,30,-0.009639128111302853,50
2022-06-02,0.007186370901763439,20,0.003518142271786928,30,0.003873016918078065,50
2022-06-03,0.00919177196919918,20,0.010887756012380123,30,0.009910589084029198,50
2022-06-06,-0.012279614806175232,20,-0.015173381194472313,30,-0.012432048097252846,50
2022-06-07,-0.021065235137939453,20,-0.020101530477404594,30,-0.022743286564946175,50
2022-06-08,-0.03679175674915314,20,-0.02081211283802986,30,-0.026750510558485985,50
2022-06-09,-0.046758923679590225,20,-0.04949512705206871,30,-0.039996810257434845,50
2022-06-10,-0.003677284810692072,20,-0.01051319483667612,30,-0.003466418944299221,50
2022-06-13,0.014948710799217224,20,0.004894258454442024,30,0.00946781039237976,50
2022-06-14,-0.03974560648202896,20,-0.023514479398727417,30,-0.03140118718147278,50
2022-06-15,0.014966038055717945,20,0.010483680292963982,30,-0.005652403924614191,50
2022-06-16,0.015490168705582619,20,0.018623778596520424,30,0.0141102634370327,50
2022-06-17,-0.005429643206298351,20,-0.002144124126061797,30,0.0036684132646769285,50
2022-06-21,0.00471536535769701,20,0.007395945023745298,30,0.010168514214456081,50
2022-06-22,0.030971404165029526,20,0.032146938145160675,30,0.033961329609155655,50
2022-06-23,0.011775067076086998,20,-0.001449835253879428,30,6.540894537465647e-05,50
2022-06-24,-0.020429352298378944,20,-0.0062308828346431255,30,-0.01608348824083805,50
2022-06-27,-0.00588833075016737,20,-0.01488495897501707,30,-0.002285579452291131,50
2022-06-28,-0.006676426623016596,20,-0.0050673228688538074,30,-0.008254722692072392,50
2022-06-29,-1.2636184692382812e-05,20,0.009193038567900658,30,0.012960247695446014,50
2022-06-30,0.016857778653502464,20,0.0046254852786660194,30,-0.010751703754067421,50
2022-07-01,0.00016876161680556834,20,0.0011642595054581761,30,5.7489873142912984e-05,50
2022-07-05,0.04248259589076042,20,0.011802200227975845,30,0.01300476398319006,50
2022-07-06,0.0016673535574227571,20,-0.005449533462524414,30,-0.004171608481556177,50
2022-07-07,-0.014860603027045727,20,-0.011520097963511944,30,-0.010347098112106323,50
2022-07-08,0.006227659992873669,20,-0.002189844846725464,30,-0.00532244797796011,50
2022-07-11,-0.010375181213021278,20,-0.012325805611908436,30,-0.0063521601259708405,50
2022-07-12,-0.009648462757468224,20,-0.009661872871220112,30,-0.007888332940638065,50
2022-07-13,0.022396236658096313,20,0.011925464496016502,30,0.017525460571050644,50
2022-07-14,0.004742801189422607,20,-0.003908314276486635,30,-0.006500278599560261,50
2022-07-15,0.034475333988666534,20,0.028800906613469124,30,0.024513421580195427,50
2022-07-18,0.008838948793709278,20,0.005682065151631832,30,0.005508922506123781,50
2022-07-19,0.01027155201882124,20,0.0031150022987276316,30,0.003934062551707029,50
2022-07-20,-0.01577473245561123,20,-0.0002245446084998548,30,0.0020834673196077347,50
2022-07-21,0.0018704741960391402,20,0.007517828606069088,30,0.007996048778295517,50
2022-07-22,-0.004294487647712231,20,-0.006546688266098499,30,-0.0108645586296916,50
2022-07-25,0.028944578021764755,20,0.013644572347402573,30,0.017432935535907745,50
2022-07-26,0.014149025082588196,20,0.015202971175312996,30,0.015475316904485226,50
2022-07-27,0.0116256233304739,20,0.009222978726029396,30,0.002759756986051798,50
2022-07-28,-0.00675206771120429,20,-0.004825699143111706,30,0.001031318912282586,50
2022-07-29,-0.003712272737175226,20,-0.009129456244409084,30,-0.0061681391671299934,50
2022-08-01,-0.00011867880675708875,20,0.014272009953856468,30,0.013450738973915577,50
2022-08-02,-0.0029868215788155794,20,0.001221738290041685,30,-0.0060774232260882854,50
2022-08-03,0.005889722611755133,20,0.003828595159575343,30,0.005883343052119017,50
2022-08-04,0.0024574727285653353,20,0.005425578448921442,30,0.0038440395146608353,50
